cycle_number,step_type,time_in_cycle_s,voltage_V,current_A,temperature_C,step_capacity_Ah,absolute_time
36,cc_discharge,5100.0,3.3833,-102.0,24.6,88.9207,2026-01-07 13:00:00
37,rest,0.0,3.3,0.0,25.0,0.0,2026-01-07 12:00:00
37,rest,300.0,3.2667,0.0,25.4,0.0,2026-01-07 13:00:00
37,rest,600.0,3.2333,0.0,24.8,0.0,2026-01-07 14:00:00
37,cccv_charge,900.0,3.3,102.0,24.8,14.7605,2026-01-07 12:00:00
37,cccv_charge,1200.0,3.3167,102.0,25.4,29.521,2026-01-07 13:00:00
37,cccv_charge,1500.0,3.3333,102.0,25.2,44.2815,2026-01-07 14:00:00
37,cccv_charge,1800.0,3.35,102.0,25.3,59.042,2026-01-07 15:00:00
37,cccv_charge,2100.0,3.3667,102.0,24.9,73.8025,2026-01-07 16:00:00
37,cccv_charge,2400.0,3.3833,102.0,25.2,88.563,2026-01-07 17:00:00
37,rest,2700.0,3.3,0.0,24.8,0.0,2026-01-07 12:00:00
37,rest,3000.0,3.2667,0.0,24.8,0.0,2026-01-07 13:00:00
37,rest,3300.0,3.2333,0.0,25.2,0.0,2026-01-07 14:00:00
37,cc_discharge,3600.0,3.3,-102.0,24.8,14.7605,2026-01-07 12:00:00
37,cc_discharge,3900.0,3.3167,-102.0,25.2,29.521,2026-01-07 13:00:00
37,cc_discharge,4200.0,3.3333,-102.0,25.7,44.2815,2026-01-07 14:00:00
37,cc_discharge,4500.0,3.35,-102.0,24.5,59.042,2026-01-07 15:00:00
37,cc_discharge,4800.0,3.3667,-102.0,24.8,73.8025,2026-01-07 16:00:00
37,cc_discharge,5100.0,3.3833,-102.0,25.3,88.563,2026-01-07 17:00:00
38,rest,0.0,3.3,0.0,25.0,0.0,2026-01-07 16:00:00
38,rest,300.0,3.2667,0.0,25.3,0.0,2026-01-07 17:00:00
38,rest,600.0,3.2333,0.0,24.7,0.0,2026-01-07 18:00:00
38,cccv_charge,900.0,3.3,102.0,25.1,14.7012,2026-01-07 16:00:00
38,cccv_charge,1200.0,3.3167,102.0,25.0,29.4024,2026-01-07 17:00:00
38,cccv_charge,1500.0,3.3333,102.0,25.0,44.1036,2026-01-07 18:00:00
38,cccv_charge,1800.0,3.35,102.0,25.1,58.8049,2026-01-07 19:00:00
38,cccv_charge,2100.0,3.3667,102.0,24.6,73.5061,2026-01-07 20:00:00
38,cccv_charge,2400.0,3.3833,102.0,24.7,88.2073,2026-01-07 21:00:00
38,rest,2700.0,3.3,0.0,25.4,0.0,2026-01-07 16:00:00
38,rest,3000.0,3.2667,0.0,25.1,0.0,2026-01-07 17:00:00
38,rest,3300.0,3.2333,0.0,25.0,0.0,2026-01-07 18:00:00
38,cc_discharge,3600.0,3.3,-102.0,25.0,14.7012,2026-01-07 16:00:00
38,cc_discharge,3900.0,3.3167,-102.0,25.1,29.4024,2026-01-07 17:00:00
38,cc_discharge,4200.0,3.3333,-102.0,24.7,44.1036,2026-01-07 18:00:00
38,cc_discharge,4500.0,3.35,-102.0,24.7,58.8049,2026-01-07 19:00:00
38,cc_discharge,4800.0,3.3667,-102.0,25.4,73.5061,2026-01-07 20:00:00
38,cc_discharge,5100.0,3.3833,-102.0,25.0,88.2073,2026-01-07 21:00:00
39,rest,0.0,3.3,0.0,25.3,0.0,2026-01-07 20:00:00
39,rest,300.0,3.2667,0.0,24.8,0.0,2026-01-07 21:00:00
39,rest,600.0,3.2333,0.0,25.4,0.0,2026-01-07 22:00:00
39,cccv_charge,900.0,3.3,102.0,25.1,14.6422,2026-01-07 20:00:00
39,cccv_charge,1200.0,3.3167,102.0,25.1,29.2845,2026-01-07 21:00:00
39,cccv_charge,1500.0,3.3333,102.0,25.2,43.9267,2026-01-07 22:00:00
39,cccv_charge,1800.0,3.35,102.0,24.8,58.569,2026-01-07 23:00:00
39,cccv_charge,2100.0,3.3667,102.0,24.4,73.2112,2026-01-08 00:00:00
39,cccv_charge,2400.0,3.3833,102.0,24.7,87.8534,2026-01-08 01:00:00
39,rest,2700.0,3.3,0.0,25.5,0.0,2026-01-07 20:00:00
39,rest,3000.0,3.2667,0.0,25.4,0.0,2026-01-07 21:00:00
39,rest,3300.0,3.2333,0.0,24.9,0.0,2026-01-07 22:00:00
39,cc_discharge,3600.0,3.3,-102.0,24.9,14.6422,2026-01-07 20:00:00
39,cc_discharge,3900.0,3.3167,-102.0,25.3,29.2845,2026-01-07 21:00:00
39,cc_discharge,4200.0,3.3333,-102.0,24.9,43.9267,2026-01-07 22:00:00
39,cc_discharge,4500.0,3.35,-102.0,24.6,58.569,2026-01-07 23:00:00
39,cc_discharge,4800.0,3.3667,-102.0,25.4,73.2112,2026-01-08 00:00:00
39,cc_discharge,5100.0,3.3833,-102.0,25.1,87.8534,2026-01-08 01:00:00
40,rest,0.0,3.3,0.0,24.2,0.0,2026-01-08 00:00:00
40,rest,300.0,3.2667,0.0,24.9,0.0,2026-01-08 01:00:00
40,rest,600.0,3.2333,0.0,25.0,0.0,2026-01-08 02:00:00
40,cccv_charge,900.0,3.3,102.0,25.1,14.5836,2026-01-08 00:00:00
40,cccv_charge,1200.0,3.3167,102.0,25.0,29.1671,2026-01-08 01:00:00
40,cccv_charge,1500.0,3.3333,102.0,24.8,43.7507,2026-01-08 02:00:00
40,cccv_charge,1800.0,3.35,102.0,25.0,58.3342,2026-01-08 03:00:00
40,cccv_charge,2100.0,3.3667,102.0,25.1,72.9178,2026-01-08 04:00:00
40,cccv_charge,2400.0,3.3833,102.0,24.9,87.5014,2026-01-08 05:00:00
40,rest,2700.0,3.3,0.0,24.9,0.0,2026-01-08 00:00:00
40,rest,3000.0,3.2667,0.0,25.4,0.0,2026-01-08 01:00:00
40,rest,3300.0,3.2333,0.0,24.7,0.0,2026-01-08 02:00:00
40,cc_discharge,3600.0,3.3,-102.0,24.9,14.5836,2026-01-08 00:00:00
40,cc_discharge,3900.0,3.3167,-102.0,24.4,29.1671,2026-01-08 01:00:00
40,cc_discharge,4200.0,3.3333,-102.0,25.2,43.7507,2026-01-08 02:00:00
40,cc_discharge,4500.0,3.35,-102.0,25.2,58.3342,2026-01-08 03:00:00
40,cc_discharge,4800.0,3.3667,-102.0,25.2,72.9178,2026-01-08 04:00:00
40,cc_discharge,5100.0,3.3833,-102.0,25.3,87.5014,2026-01-08 05:00:00
