cycle_number,step_type,time_in_cycle_s,voltage_V,current_A,temperature_C,step_capacity_Ah,absolute_time
36,cc_discharge,5100.0,3.3833,-51.0,45.3,76.3679,2026-01-07 13:00:00
37,rest,0.0,3.3,0.0,45.2,0.0,2026-01-07 12:00:00
37,rest,300.0,3.2667,0.0,45.6,0.0,2026-01-07 13:00:00
37,rest,600.0,3.2333,0.0,45.2,0.0,2026-01-07 14:00:00
37,cccv_charge,900.0,3.3,51.0,44.9,12.622,2026-01-07 12:00:00
37,cccv_charge,1200.0,3.3167,51.0,45.5,25.244,2026-01-07 13:00:00
37,cccv_charge,1500.0,3.3333,51.0,44.9,37.866,2026-01-07 14:00:00
37,cccv_charge,1800.0,3.35,51.0,45.1,50.488,2026-01-07 15:00:00
37,cccv_charge,2100.0,3.3667,51.0,45.1,63.1101,2026-01-07 16:00:00
37,cccv_charge,2400.0,3.3833,51.0,44.3,75.7321,2026-01-07 17:00:00
37,rest,2700.0,3.3,0.0,45.1,0.0,2026-01-07 12:00:00
37,rest,3000.0,3.2667,0.0,45.1,0.0,2026-01-07 13:00:00
37,rest,3300.0,3.2333,0.0,44.9,0.0,2026-01-07 14:00:00
37,cc_discharge,3600.0,3.3,-51.0,45.0,12.622,2026-01-07 12:00:00
37,cc_discharge,3900.0,3.3167,-51.0,44.6,25.244,2026-01-07 13:00:00
37,cc_discharge,4200.0,3.3333,-51.0,45.0,37.866,2026-01-07 14:00:00
37,cc_discharge,4500.0,3.35,-51.0,45.5,50.488,2026-01-07 15:00:00
37,cc_discharge,4800.0,3.3667,-51.0,44.9,63.1101,2026-01-07 16:00:00
37,cc_discharge,5100.0,3.3833,-51.0,44.8,75.7321,2026-01-07 17:00:00
38,rest,0.0,3.3,0.0,44.8,0.0,2026-01-07 16:00:00
38,rest,300.0,3.2667,0.0,45.6,0.0,2026-01-07 17:00:00
38,rest,600.0,3.2333,0.0,44.6,0.0,2026-01-07 18:00:00
38,cccv_charge,900.0,3.3,51.0,45.3,12.5166,2026-01-07 16:00:00
38,cccv_charge,1200.0,3.3167,51.0,45.0,25.0332,2026-01-07 17:00:00
38,cccv_charge,1500.0,3.3333,51.0,45.6,37.5498,2026-01-07 18:00:00
38,cccv_charge,1800.0,3.35,51.0,45.4,50.0664,2026-01-07 19:00:00
38,cccv_charge,2100.0,3.3667,51.0,45.0,62.583,2026-01-07 20:00:00
38,cccv_charge,2400.0,3.3833,51.0,44.5,75.0996,2026-01-07 21:00:00
38,rest,2700.0,3.3,0.0,45.4,0.0,2026-01-07 16:00:00
38,rest,3000.0,3.2667,0.0,45.4,0.0,2026-01-07 17:00:00
38,rest,3300.0,3.2333,0.0,44.7,0.0,2026-01-07 18:00:00
38,cc_discharge,3600.0,3.3,-51.0,45.2,12.5166,2026-01-07 16:00:00
38,cc_discharge,3900.0,3.3167,-51.0,44.8,25.0332,2026-01-07 17:00:00
38,cc_discharge,4200.0,3.3333,-51.0,44.8,37.5498,2026-01-07 18:00:00
38,cc_discharge,4500.0,3.35,-51.0,44.5,50.0664,2026-01-07 19:00:00
38,cc_discharge,4800.0,3.3667,-51.0,45.3,62.583,2026-01-07 20:00:00
38,cc_discharge,5100.0,3.3833,-51.0,45.1,75.0996,2026-01-07 21:00:00
39,rest,0.0,3.3,0.0,45.1,0.0,2026-01-07 20:00:00
39,rest,300.0,3.2667,0.0,45.4,0.0,2026-01-07 21:00:00
39,rest,600.0,3.2333,0.0,45.2,0.0,2026-01-07 22:00:00
39,cccv_charge,900.0,3.3,51.0,45.2,12.4118,2026-01-07 20:00:00
39,cccv_charge,1200.0,3.3167,51.0,45.2,24.8235,2026-01-07 21:00:00
39,cccv_charge,1500.0,3.3333,51.0,44.7,37.2353,2026-01-07 22:00:00
39,cccv_charge,1800.0,3.35,51.0,45.0,49.647,2026-01-07 23:00:00
39,cccv_charge,2100.0,3.3667,51.0,44.6,62.0588,2026-01-08 00:00:00
39,cccv_charge,2400.0,3.3833,51.0,44.7,74.4705,2026-01-08 01:00:00
39,rest,2700.0,3.3,0.0,45.0,0.0,2026-01-07 20:00:00
39,rest,3000.0,3.2667,0.0,45.3,0.0,2026-01-07 21:00:00
39,rest,3300.0,3.2333,0.0,45.6,0.0,2026-01-07 22:00:00
39,cc_discharge,3600.0,3.3,-51.0,44.7,12.4118,2026-01-07 20:00:00
39,cc_discharge,3900.0,3.3167,-51.0,45.1,24.8235,2026-01-07 21:00:00
39,cc_discharge,4200.0,3.3333,-51.0,45.0,37.2353,2026-01-07 22:00:00
39,cc_discharge,4500.0,3.35,-51.0,45.2,49.647,2026-01-07 23:00:00
39,cc_discharge,4800.0,3.3667,-51.0,45.2,62.0588,2026-01-08 00:00:00
39,cc_discharge,5100.0,3.3833,-51.0,45.1,74.4705,2026-01-08 01:00:00
40,rest,0.0,3.3,0.0,44.7,0.0,2026-01-08 00:00:00
40,rest,300.0,3.2667,0.0,45.1,0.0,2026-01-08 01:00:00
40,rest,600.0,3.2333,0.0,45.3,0.0,2026-01-08 02:00:00
40,cccv_charge,900.0,3.3,51.0,44.8,12.3074,2026-01-08 00:00:00
40,cccv_charge,1200.0,3.3167,51.0,45.6,24.6149,2026-01-08 01:00:00
40,cccv_charge,1500.0,3.3333,51.0,44.9,36.9223,2026-01-08 02:00:00
40,cccv_charge,1800.0,3.35,51.0,44.8,49.2298,2026-01-08 03:00:00
40,cccv_charge,2100.0,3.3667,51.0,45.1,61.5372,2026-01-08 04:00:00
40,cccv_charge,2400.0,3.3833,51.0,44.9,73.8447,2026-01-08 05:00:00
40,rest,2700.0,3.3,0.0,44.6,0.0,2026-01-08 00:00:00
40,rest,3000.0,3.2667,0.0,45.0,0.0,2026-01-08 01:00:00
40,rest,3300.0,3.2333,0.0,45.5,0.0,2026-01-08 02:00:00
40,cc_discharge,3600.0,3.3,-51.0,45.6,12.3074,2026-01-08 00:00:00
40,cc_discharge,3900.0,3.3167,-51.0,44.8,24.6149,2026-01-08 01:00:00
40,cc_discharge,4200.0,3.3333,-51.0,45.3,36.9223,2026-01-08 02:00:00
40,cc_discharge,4500.0,3.35,-51.0,45.0,49.2298,2026-01-08 03:00:00
40,cc_discharge,4800.0,3.3667,-51.0,45.1,61.5372,2026-01-08 04:00:00
40,cc_discharge,5100.0,3.3833,-51.0,45.4,73.8447,2026-01-08 05:00:00
